3,PeopleSoft Ousts CEO Amid Oracle Battle," NEW YORK (Reuters) - PeopleSoft Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt;, which is  trying to fight off a hostile takeover by rival Oracle Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt;, on Friday said its board had ousted President and  Chief Executive Craig Conway due to ""a loss of confidence"" in  his ability to lead the software company."
3,Treasury Prices Lower Before Fed Meeting, NEW YORK (Reuters) - Treasuries prices were under pressure  on Tuesday just hours before the Federal Reserve was expected  to raise U.S. interest rates for the fifth time this year.
4,Cornell Scientists Produce Simulated Quake (AP),"AP - With a sudden shudder, the ground collapsed and the pipe pushed upward, buckling into a humped shape as Cornell University scientists produced the first simulated earthquake Monday at their new  #36;2.1 million research facility."
2,"Misfiring Gunners can win Champions League, says Wenger",LONDON: Arsene Wenger has insisted his Arsenal side can shrug off their under-achievers tag and win the Champions League this season.
1,"Militants Threaten to Kill US, UK Hostages in Iraq","Insurgents threatened on Saturday to cut the throats of two Americans and a Briton seized in Baghdad, and launched a suicide car bomb attack on Iraqi security forces in Kirkuk that killed at least 23 people."
4,Court Urged to Hear File-Sharing Case (AP),"AP - A disparate group made up of dozens of state attorneys general, labor unions, retailers, professional sports leagues and others urged the U.S. Supreme Court on Monday to hear a claim brought by the recording and film industries against two Internet file-sharing firms."
3,Half the world #39;s workers earn less than \$2 a day,"Half the world #39;s 2.8bn workers are trapped in jobs that leave them and their families struggling to survive on less than \$2 a day, with little prospect of escape from grinding "
4,UK aims to be major space player,Science minister Lord Sainsbury says the UK will remain key to the Aurora programme and will head back to Mars.
2,Fish falls early again,"The second-seeded Fish gave away a lead in a 5-7, 6-4, 6-4 loss to Ricardo Mello of Brazil on Wednesday night in a second-round match at the \$380,000 Millennium International tennis tournament."
3,Report: Japan May Sanction Citibank (Reuters),"Reuters - Japan's financial regulators may suspend\or even end some private banking operations at the Japanese\commercial banking unit of U.S. financial services firm\Citigroup Inc., the Nihon Keizai newspaper said on Thursday."
3,Comcast deal gives Microsoft entry into cable TV,Comcast is giving Microsoft something the software giant has struggled to get on its own: an easy way to expand from the desktop computer to the home-entertainment center.
4,Microsoft looks to enlist European partners in SMB push,"LISBON - Despite the growing profile of Linux, continued security concerns and an anticompetion ruling from the European Commission, Microsoft Corp. faced no coup d'etat when it rolled into Lisbon on Portugal's revolution day Tuesday."
2,Lehmann slams  #39;arrogant #39; ref,"Goalkeeper Jens Lehmann has accused German referee Herbert Fandel, who sent off two Arsenal players in Eindhoven, of being  quot;very arrogant quot;."
2,"GREEKS TOPPLED, FRANCE AND TURKEY HELD",European champions Greece were given a sharp reminder of the fleeting nature of success in football when they were humbled 2-1 by Albania on Saturday in a World Cup qualifier.
4,"Sony-BMG, Grokster deal","p2pnet.net News:- News of Mashboxx, a major deal involving Grokster, former Grokster and Blubster ceo Wayne Rosso, Sony-BMG and Shawn Fanning #39;s Snocap, is now doing the rounds."
3,Federal Pension Agency Seeks More Power,The government's pension insurer said Tuesday that it wants the authority to place liens on the assets of companies in bankruptcy such as US Airways when those companies do not make required payments to their pension plans.
3,Tokyo Stocks End Lower," TOKYO (Reuters) - Japan's Nikkei closed down 0.84 percent  Monday after a weak U.S. jobs report kept the dollar near a  five-year low against the yen, helping reverse recent gains in  exporters such as Nissan Motor Co."
2,Blue Jays Thump Resting Yankees 7-0 (AP),"AP - David Bush pitched a two-hitter for the first complete game of his major league career, and the Toronto Blue Jays beat Orlando Hernandez and the New York Yankees 7-0 Friday night."
3,Loss of Intelsat Satellite Threatens \$3.1 Bln Deal, PHILADELPHIA (Reuters) - The planned \$3.1 billion takeover  of satellite operator Intelsat Ltd. could be in jeopardy after  an electrical problem ruined one of the company's satellites on  Sunday.
3,Oil at 5-Week Low as Supply Fears Ease,"Oil slid to a five-week low on Friday, continuing a fund-led selling spree that has knocked 12 percent from last week #39;s record highs as rising stockpiles have eased worries of a winter supply crunch."
3,Oil Drops Another Dollar on Rising Supply," LONDON (Reuters) - Oil tumbled another dollar on Thursday,  resuming a two-week slide that has cut 15 percent from prices  as rising crude inventories ease concerns over winter fuel  supplies."
4,Weather hots up under wind farms,"Wind farms can change the weather, according to a model of how these forests of giant turbines interact with the local atmosphere."
4,Cingular handset talks to users,Software application is intended to help the visually impaired make full use of their cell phones.\
2,Citys revised bid goes to IOC today,"Over there, New York City #39;s final 2012 Olympic bid book officially comes under consideration today at the International Olympic Committee #39;s Lausanne, Switzerland, headquarters in an otherwise "
4,British Court Orders IDs of Downloaders (AP),AP - The High Court in London has ordered Internet service providers to hand over the names and addresses of 28 alleged music pirates to Britain's trade body for the recording industry.
4, #39;Hobbit #39; Skeleton Could Rewrite Prehistory,The tiny humans may have been hunted by large lizards -- bigger versions of the Komodo dragons that still roam the island and which have been known to eat people.
1,Israeli Army Makes Arrest in Child's Death (AP),AP - The Israeli army on Tuesday arrested an officer accused of repeatedly shooting a 13-year-old Palestinian girl at point-blank range to make sure she was dead as his soldiers pleaded with him to stop.
4,Illegal immigrants avoid Charley relief,"Angel Lopez examined a blue flier that read in English and Spanish,  quot;Disaster Assistance is Available Now, quot; but discarded it as soon as FEMA workers moved on to another house in this neighborhood of migrant farmworkers."
3,Airlines headed for \$US5b loss this year,"GENEVA: International airlines are heading for a near \$US5 billion (\$NZ7.12 billion) loss this year, largely due to a rise in oil prices, the industry #39;s global body said on Tuesday."
3,First woman on Saudi bank board,"A woman is elected to the board of a major Saudi bank, becoming the first female in the kingdom to occupy such a position."
1,Iran's Bushehr Atomic Power Plant Faces More Delays," TEHRAN (Reuters) - Iran on Sunday announced a further  substantial delay in the long overdue project to complete its  first nuclear power plant, part of a program which Washington  says could be used to make atomic arms."
1,al-Qaida Aims to Disrupt Afghan Elections,"KABUL, Afghanistan - U.S.-led forces trying to protect landmark Afghan elections face a rising wave of violence from about 2,000 insurgents, including al-Qaida militants slipping in from Pakistan, an American general said Saturday.    In the latest bloodshed, Afghan police said suspected Taliban gunmen killed nine militia soldiers in two attacks on checkpoints in a troubled southern province..."
3,Microsoft to comply with EC orders on Windows,The world #39;s software giant Microsoft Corp. said it would comply with the European Commission (EC)  #39;s orders if it fails this week to persuade the European Court of Justice to suspend the EC #39;s decision.
4,Oracle Reaches Takeover Deal With PeopleSoft (washingtonpost.com),"washingtonpost.com - SAN FRANCISCO, Dec. 13 -- Software maker PeopleSoft Inc. announced Monday that it had agreed to be acquired by Oracle Corp. in a  #36;10.3 billion deal, ending one of the longest and nastiest takeover battles in recent corporate history."
1,U.S. Returns Stolen Mexican Altarpiece (AP),AP - The U.S. ambassador formally returned a 300-year-old wooden altarpiece to Mexico on Tuesday that thieves had tried to sell in the United States.
4,Virtual Girl,"For guys who have been striking out in the love department, a Hong Kong company has developed a virtual girlfriend for new cell phones with video screens."
4,"Mozilla #39;s Firefox, the Next Big Browser?",Gartner analyst David Smith told LinuxInsider that many of those who switch from dominant browser Internet Explorer do so because of security concerns.
1,Blair: Next Few Weeks 'Crucial' for N.Ireland," LONDON (Reuters) - The next few weeks will be critical for  efforts to clinch a new Northern Ireland peace deal, British  Prime Minister Tony Blair said Monday."
